Site4,Year,Max Temp,Min Temp,Avg Temp,HDDs,CDDs,Precipitation Water Equiv,Snowfall,Snow/Ice Depth,Full Date
HOU,1965,82,55,68.5,0,3.5,0.19,0,0,3/17/65
HOU,1965,64,44,54,11,0,0,0,0,3/18/65
HOU,1965,51,36,43.5,21.5,0,0,0,0,3/19/65
HOU,1965,51,29,40,25,0,0,0,0,3/20/65
HOU,1965,59,35,47,18,0,0,0,0,3/21/65
HOU,1965,70,52,61,4,0,0,0,0,3/22/65
HOU,1965,85,60,72.5,0,7.5,0.01,0,0,3/23/65
HOU,1965,84,60,72,0,7,0,0,0,3/24/65
HOU,1965,70,45,57.5,7.5,0,0.01,0,0,3/25/65
HOU,1965,59,41,50,15,0,0.31,0,0,3/26/65
HOU,1965,57,45,51,14,0,0.02,0,0,3/27/65
HOU,1965,83,53,68,0,3,0.02,0,0,3/28/65
HOU,1965,84,67,75.5,0,10.5,0.01,0,0,3/29/65
HOU,1965,71,62,66.5,0,1.5,0.13,0,0,3/30/65
HOU,1965,70,57,63.5,1.5,0,0.03,0,0,3/31/65
HOU,1965,76,57,66.5,0,1.5,0,0,0,4/1/65
HOU,1965,79,65,72,0,7,0,0,0,4/2/65
HOU,1965,87,70,78.5,0,13.5,0,0,0,4/3/65
HOU,1965,83,71,77,0,12,0,0,0,4/4/65
HOU,1965,81,71,76,0,11,0,0,0,4/5/65
HOU,1965,80,70,75,0,10,0.04,0,0,4/6/65
HOU,1965,84,71,77.5,0,12.5,0,0,0,4/7/65
HOU,1965,86,69,77.5,0,12.5,0,0,0,4/8/65
HOU,1965,84,70,77,0,12,0,0,0,4/9/65
HOU,1965,82,71,76.5,0,11.5,0,0,0,4/10/65
HOU,1965,81,73,77,0,12,0,0,0,4/11/65
HOU,1965,87,73,80,0,15,0,0,0,4/12/65
HOU,1965,84,73,78.5,0,13.5,0,0,0,4/13/65
HOU,1965,85,67,76,0,11,0,0,0,4/14/65
HOU,1965,83,66,74.5,0,9.5,0.01,0,0,4/15/65
HOU,1965,79,54,66.5,0,1.5,0,0,0,4/16/65
HOU,1965,80,52,66,0,1,0,0,0,4/17/65
HOU,1965,87,64,75.5,0,10.5,0,0,0,4/18/65
HOU,1965,87,64,75.5,0,10.5,0.72,0,0,4/19/65
HOU,1965,84,60,72,0,7,0,0,0,4/20/65
HOU,1965,82,59,70.5,0,5.5,0,0,0,4/21/65
HOU,1965,85,62,73.5,0,8.5,0,0,0,4/22/65
HOU,1965,84,65,74.5,0,9.5,0,0,0,4/23/65
HOU,1965,84,64,74,0,9,0,0,0,4/24/65
HOU,1965,86,67,76.5,0,11.5,0.01,0,0,4/25/65
HOU,1965,84,66,75,0,10,0.11,0,0,4/26/65
HOU,1965,74,60,67,0,2,0.06,0,0,4/27/65
HOU,1965,79,54,66.5,0,1.5,0,0,0,4/28/65
HOU,1965,79,50,64.5,0.5,0,0,0,0,4/29/65
HOU,1965,81,52,66.5,0,1.5,0,0,0,4/30/65
HOU,1965,82,54,68,0,3,0,0,0,5/1/65
HOU,1965,83,57,70,0,5,0,0,0,5/2/65
HOU,1965,85,61,73,0,8,0,0,0,5/3/65
HOU,1965,85,65,75,0,10,0,0,0,5/4/65
HOU,1965,86,68,77,0,12,0.07,0,0,5/5/65
HOU,1965,85,71,78,0,13,0.01,0,0,5/6/65
HOU,1965,87,71,79,0,14,0,0,0,5/7/65
HOU,1965,83,75,79,0,14,0,0,0,5/8/65
HOU,1965,85,73,79,0,14,0.03,0,0,5/9/65
HOU,1965,82,74,78,0,13,0,0,0,5/10/65
HOU,1965,83,70,76.5,0,11.5,0.19,0,0,5/11/65
HOU,1965,88,66,77,0,12,0,0,0,5/12/65
HOU,1965,84,68,76,0,11,0,0,0,5/13/65
HOU,1965,86,68,77,0,12,0.01,0,0,5/14/65
HOU,1965,86,72,79,0,14,0,0,0,5/15/65
HOU,1965,88,74,81,0,16,0,0,0,5/16/65
HOU,1965,86,69,77.5,0,12.5,0,0,0,5/17/65
HOU,1965,79,66,72.5,0,7.5,2.03,0,0,5/18/65
HOU,1965,81,67,74,0,9,0.85,0,0,5/19/65
HOU,1965,82,68,75,0,10,0,0,0,5/20/65
HOU,1965,87,70,78.5,0,13.5,0.22,0,0,5/21/65
HOU,1965,83,71,77,0,12,2.73,0,0,5/22/65
HOU,1965,86,71,78.5,0,13.5,0.03,0,0,5/23/65
HOU,1965,87,74,80.5,0,15.5,0.06,0,0,5/24/65
HOU,1965,88,74,81,0,16,0,0,0,5/25/65
HOU,1965,88,76,82,0,17,0,0,0,5/26/65
HOU,1965,89,73,81,0,16,0,0,0,5/27/65
HOU,1965,89,68,78.5,0,13.5,0.2,0,0,5/28/65
HOU,1965,83,67,75,0,10,0.04,0,0,5/29/65
HOU,1965,85,70,77.5,0,12.5,0,0,0,5/30/65
HOU,1965,88,71,79.5,0,14.5,0.06,0,0,5/31/65
HOU,1965,88,70,79,0,14,0,0,0,6/1/65
HOU,1965,89,71,80,0,15,0,0,0,6/2/65
HOU,1965,90,70,80,0,15,0,0,0,6/3/65
HOU,1965,90,70,80,0,15,0,0,0,6/4/65
HOU,1965,90,74,82,0,17,0.02,0,0,6/5/65
HOU,1965,87,72,79.5,0,14.5,1.68,0,0,6/6/65
HOU,1965,90,67,78.5,0,13.5,0.01,0,0,6/7/65
HOU,1965,92,76,84,0,19,0,0,0,6/8/65
HOU,1965,90,73,81.5,0,16.5,0,0,0,6/9/65
HOU,1965,90,74,82,0,17,0.02,0,0,6/10/65
HOU,1965,93,73,83,0,18,0,0,0,6/11/65
HOU,1965,93,75,84,0,19,0,0,0,6/12/65
HOU,1965,93,74,83.5,0,18.5,0,0,0,6/13/65
HOU,1965,94,74,84,0,19,0,0,0,6/14/65
HOU,1965,94,75,84.5,0,19.5,0,0,0,6/15/65
HOU,1965,93,75,84,0,19,0,0,0,6/16/65
HOU,1965,92,77,84.5,0,19.5,0.06,0,0,6/17/65
HOU,1965,92,75,83.5,0,18.5,0,0,0,6/18/65
HOU,1965,91,74,82.5,0,17.5,0,0,0,6/19/65
HOU,1965,92,77,84.5,0,19.5,0,0,0,6/20/65
HOU,1965,91,76,83.5,0,18.5,0,0,0,6/21/65
HOU,1965,93,76,84.5,0,19.5,0,0,0,6/22/65
HOU,1965,95,77,86,0,21,0,0,0,6/23/65
HOU,1965,92,75,83.5,0,18.5,1.2,0,0,6/24/65
HOU,1965,95,74,84.5,0,19.5,0,0,0,6/25/65
HOU,1965,94,75,84.5,0,19.5,0,0,0,6/26/65
HOU,1965,94,75,84.5,0,19.5,0,0,0,6/27/65
HOU,1965,94,76,85,0,20,0.01,0,0,6/28/65
HOU,1965,92,77,84.5,0,19.5,0.06,0,0,6/29/65
HOU,1965,95,76,85.5,0,20.5,0,0,0,6/30/65
HOU,1965,95,74,84.5,0,19.5,0,0,0,7/1/65
HOU,1965,94,75,84.5,0,19.5,0,0,0,7/2/65
HOU,1965,90,74,82,0,17,0,0,0,7/3/65
HOU,1965,86,75,80.5,0,15.5,0,0,0,7/4/65
HOU,1965,96,74,85,0,20,0.01,0,0,7/5/65
HOU,1965,96,75,85.5,0,20.5,0.02,0,0,7/6/65
HOU,1965,95,75,85,0,20,0,0,0,7/7/65
HOU,1965,96,75,85.5,0,20.5,0,0,0,7/8/65
HOU,1965,97,75,86,0,21,0,0,0,7/9/65
HOU,1965,97,75,86,0,21,0,0,0,7/10/65
HOU,1965,97,76,86.5,0,21.5,0,0,0,7/11/65
HOU,1965,95,77,86,0,21,0,0,0,7/12/65
HOU,1965,96,76,86,0,21,0.51,0,0,7/13/65
HOU,1965,94,75,84.5,0,19.5,0.02,0,0,7/14/65
HOU,1965,92,75,83.5,0,18.5,0,0,0,7/15/65
HOU,1965,95,75,85,0,20,0,0,0,7/16/65
HOU,1965,97,76,86.5,0,21.5,0,0,0,7/17/65
HOU,1965,97,75,86,0,21,0,0,0,7/18/65
HOU,1965,98,76,87,0,22,0,0,0,7/19/65
HOU,1965,96,75,85.5,0,20.5,0,0,0,7/20/65
HOU,1965,97,75,86,0,21,0,0,0,7/21/65
HOU,1965,97,78,87.5,0,22.5,0,0,0,7/22/65
HOU,1965,98,76,87,0,22,0,0,0,7/23/65
HOU,1965,93,76,84.5,0,19.5,0.5,0,0,7/24/65
HOU,1965,90,76,83,0,18,0,0,0,7/25/65
HOU,1965,94,74,84,0,19,0,0,0,7/26/65
HOU,1965,99,76,87.5,0,22.5,0,0,0,7/27/65
HOU,1965,100,77,88.5,0,23.5,0,0,0,7/28/65
HOU,1965,88,74,81,0,16,0.51,0,0,7/29/65
HOU,1965,92,74,83,0,18,0,0,0,7/30/65
HOU,1965,94,75,84.5,0,19.5,0,0,0,7/31/65
HOU,1965,96,75,85.5,0,20.5,0,0,0,8/1/65
HOU,1965,94,75,84.5,0,19.5,0,0,0,8/2/65
HOU,1965,93,73,83,0,18,0,0,0,8/3/65
HOU,1965,91,74,82.5,0,17.5,0.53,0,0,8/4/65
HOU,1965,90,73,81.5,0,16.5,0.15,0,0,8/5/65
HOU,1965,93,73,83,0,18,0.03,0,0,8/6/65
HOU,1965,94,76,85,0,20,0,0,0,8/7/65
HOU,1965,96,75,85.5,0,20.5,0,0,0,8/8/65
HOU,1965,97,73,85,0,20,0.05,0,0,8/9/65
HOU,1965,91,73,82,0,17,0.01,0,0,8/10/65
HOU,1965,91,72,81.5,0,16.5,0.02,0,0,8/11/65
HOU,1965,91,69,80,0,15,0,0,0,8/12/65
HOU,1965,91,70,80.5,0,15.5,0,0,0,8/13/65
HOU,1965,93,74,83.5,0,18.5,0,0,0,8/14/65
HOU,1965,93,75,84,0,19,0.48,0,0,8/15/65
HOU,1965,95,74,84.5,0,19.5,0,0,0,8/16/65
HOU,1965,94,74,84,0,19,0.21,0,0,8/17/65
HOU,1965,95,73,84,0,19,0,0,0,8/18/65
HOU,1965,98,74,86,0,21,0,0,0,8/19/65
HOU,1965,98,74,86,0,21,0,0,0,8/20/65
HOU,1965,97,74,85.5,0,20.5,0,0,0,8/21/65
HOU,1965,92,76,84,0,19,0.13,0,0,8/22/65
HOU,1965,91,75,83,0,18,0.25,0,0,8/23/65
HOU,1965,83,75,79,0,14,0.04,0,0,8/24/65
HOU,1965,87,74,80.5,0,15.5,0.39,0,0,8/25/65
HOU,1965,91,73,82,0,17,0,0,0,8/26/65
HOU,1965,94,75,84.5,0,19.5,0,0,0,8/27/65
HOU,1965,94,76,85,0,20,0,0,0,8/28/65
HOU,1965,93,74,83.5,0,18.5,0,0,0,8/29/65
HOU,1965,95,74,84.5,0,19.5,0,0,0,8/30/65
HOU,1965,96,73,84.5,0,19.5,0,0,0,8/31/65
HOU,1965,96,74,85,0,20,0,0,0,9/1/65
HOU,1965,92,74,83,0,18,0.07,0,0,9/2/65
HOU,1965,94,71,82.5,0,17.5,0,0,0,9/3/65
HOU,1965,96,73,84.5,0,19.5,0,0,0,9/4/65
HOU,1965,95,75,85,0,20,0,0,0,9/5/65
HOU,1965,88,76,82,0,17,0.02,0,0,9/6/65
HOU,1965,92,75,83.5,0,18.5,0.98,0,0,9/7/65
HOU,1965,93,74,83.5,0,18.5,0,0,0,9/8/65
HOU,1965,94,72,83,0,18,0,0,0,9/9/65
HOU,1965,97,76,86.5,0,21.5,0,0,0,9/10/65
HOU,1965,97,74,85.5,0,20.5,0,0,0,9/11/65
HOU,1965,95,73,84,0,19,0,0,0,9/12/65
HOU,1965,96,75,85.5,0,20.5,0,0,0,9/13/65
HOU,1965,95,73,84,0,19,0,0,0,9/14/65
HOU,1965,94,72,83,0,18,0,0,0,9/15/65
HOU,1965,93,73,83,0,18,0.22,0,0,9/16/65
HOU,1965,94,75,84.5,0,19.5,0.05,0,0,9/17/65
HOU,1965,92,76,84,0,19,0.69,0,0,9/18/65
HOU,1965,85,76,80.5,0,15.5,0.14,0,0,9/19/65
HOU,1965,89,75,82,0,17,0.18,0,0,9/20/65
HOU,1965,90,77,83.5,0,18.5,0.03,0,0,9/21/65
HOU,1965,92,71,81.5,0,16.5,0.89,0,0,9/22/65
HOU,1965,84,70,77,0,12,0,0,0,9/23/65
HOU,1965,86,70,78,0,13,0,0,0,9/24/65
HOU,1965,79,62,70.5,0,5.5,0,0,0,9/25/65
HOU,1965,66,60,63,2,0,0.29,0,0,9/26/65
HOU,1965,85,63,74,0,9,0,0,0,9/27/65
HOU,1965,89,68,78.5,0,13.5,0,0,0,9/28/65
HOU,1965,87,67,77,0,12,0,0,0,9/29/65
HOU,1965,90,65,77.5,0,12.5,0,0,0,9/30/65
HOU,1965,68,63,65.5,0,0.5,0,0,0,10/1/65
HOU,1965,74,61,67.5,0,2.5,0,0,0,10/2/65
HOU,1965,75,66,70.5,0,5.5,0,0,0,10/3/65
HOU,1965,69,60,64.5,0.5,0,1.5,0,0,10/4/65
HOU,1965,68,61,64.5,0.5,0,0,0,0,10/5/65
HOU,1965,76,59,67.5,0,2.5,0,0,0,10/6/65
HOU,1965,82,57,69.5,0,4.5,0,0,0,10/7/65
HOU,1965,88,58,73,0,8,0,0,0,10/8/65
HOU,1965,87,62,74.5,0,9.5,0,0,0,10/9/65
HOU,1965,89,60,74.5,0,9.5,0,0,0,10/10/65
HOU,1965,86,65,75.5,0,10.5,0,0,0,10/11/65
HOU,1965,78,68,73,0,8,0.18,0,0,10/12/65
HOU,1965,83,63,73,0,8,0,0,0,10/13/65
HOU,1965,87,66,76.5,0,11.5,0,0,0,10/14/65
HOU,1965,88,68,78,0,13,0,0,0,10/15/65
HOU,1965,89,70,79.5,0,14.5,0,0,0,10/16/65
HOU,1965,86,72,79,0,14,0,0,0,10/17/65
HOU,1965,87,67,77,0,12,1.41,0,0,10/18/65
HOU,1965,84,67,75.5,0,10.5,0,0,0,10/19/65
HOU,1965,85,67,76,0,11,0,0,0,10/20/65
HOU,1965,78,58,68,0,3,0,0,0,10/21/65
HOU,1965,76,51,63.5,1.5,0,0,0,0,10/22/65
HOU,1965,83,45,64,1,0,0,0,0,10/23/65
HOU,1965,75,52,63.5,1.5,0,0,0,0,10/24/65
HOU,1965,69,46,57.5,7.5,0,0,0,0,10/25/65
HOU,1965,74,45,59.5,5.5,0,0,0,0,10/26/65
HOU,1965,77,48,62.5,2.5,0,0,0,0,10/27/65
HOU,1965,78,52,65,0,0,0,0,0,10/28/65
HOU,1965,78,48,63,2,0,0,0,0,10/29/65
HOU,1965,78,50,64,1,0,0,0,0,10/30/65
HOU,1965,79,51,65,0,0,0,0,0,10/31/65
HOU,1965,80,50,65,0,0,0,0,0,11/1/65
HOU,1965,76,57,66.5,0,1.5,0,0,0,11/2/65
HOU,1965,79,66,72.5,0,7.5,0.23,0,0,11/3/65
HOU,1965,75,65,70,0,5,1.68,0,0,11/4/65
HOU,1965,77,66,71.5,0,6.5,1.12,0,0,11/5/65
HOU,1965,79,64,71.5,0,6.5,0,0,0,11/6/65
HOU,1965,78,62,70,0,5,0,0,0,11/7/65
HOU,1965,80,64,72,0,7,0.82,0,0,11/8/65
HOU,1965,72,64,68,0,3,0.32,0,0,11/9/65
HOU,1965,75,60,67.5,0,2.5,0,0,0,11/10/65
HOU,1965,67,60,63.5,1.5,0,0.57,0,0,11/11/65
HOU,1965,81,62,71.5,0,6.5,0.03,0,0,11/12/65
HOU,1965,76,61,68.5,0,3.5,0,0,0,11/13/65
HOU,1965,83,61,72,0,7,0,0,0,11/14/65
HOU,1965,83,60,71.5,0,6.5,0,0,0,11/15/65
HOU,1965,83,64,73.5,0,8.5,0,0,0,11/16/65
HOU,1965,77,57,67,0,2,0,0,0,11/17/65
HOU,1965,76,53,64.5,0.5,0,0,0,0,11/18/65
HOU,1965,82,64,73,0,8,0,0,0,11/19/65
HOU,1965,84,63,73.5,0,8.5,0,0,0,11/20/65
HOU,1965,84,65,74.5,0,9.5,0,0,0,11/21/65
HOU,1965,79,60,69.5,0,4.5,0,0,0,11/22/65
HOU,1965,79,55,67,0,2,0,0,0,11/23/65
HOU,1965,83,63,73,0,8,0,0,0,11/24/65
HOU,1965,84,68,76,0,11,0,0,0,11/25/65
HOU,1965,86,70,78,0,13,0,0,0,11/26/65
HOU,1965,75,59,67,0,2,0,0,0,11/27/65
HOU,1965,74,59,66.5,0,1.5,0,0,0,11/28/65
HOU,1965,65,45,55,10,0,0.05,0,0,11/29/65
HOU,1965,67,39,53,12,0,0,0,0,11/30/65
HOU,1965,61,47,54,11,0,0,0,0,12/1/65
HOU,1965,66,49,57.5,7.5,0,0.03,0,0,12/2/65
HOU,1965,65,57,61,4,0,2.13,0,0,12/3/65
HOU,1965,68,48,58,7,0,0,0,0,12/4/65
HOU,1965,71,41,56,9,0,0,0,0,12/5/65
HOU,1965,76,43,59.5,5.5,0,0,0,0,12/6/65
HOU,1965,62,43,52.5,12.5,0,0,0,0,12/7/65
HOU,1965,70,41,55.5,9.5,0,0,0,0,12/8/65
HOU,1965,75,60,67.5,0,2.5,0,0,0,12/9/65
HOU,1965,79,63,71,0,6,0,0,0,12/10/65
HOU,1965,78,68,73,0,8,0.11,0,0,12/11/65
HOU,1965,78,55,66.5,0,1.5,0,0,0,12/12/65
HOU,1965,71,52,61.5,3.5,0,0,0,0,12/13/65
HOU,1965,74,64,69,0,4,0.43,0,0,12/14/65
HOU,1965,64,61,62.5,2.5,0,0.74,0,0,12/15/65
HOU,1965,62,59,60.5,4.5,0,0.45,0,0,12/16/65
HOU,1965,59,56,57.5,7.5,0,0.11,0,0,12/17/65
HOU,1965,57,50,53.5,11.5,0,1.65,0,0,12/18/65
HOU,1965,51,42,46.5,18.5,0,0.19,0,0,12/19/65
HOU,1965,64,37,50.5,14.5,0,0,0,0,12/20/65
HOU,1965,68,38,53,12,0,0,0,0,12/21/65
HOU,1965,71,48,59.5,5.5,0,0,0,0,12/22/65
HOU,1965,76,57,66.5,0,1.5,0,0,0,12/23/65
HOU,1965,70,46,58,7,0,0.27,0,0,12/24/65
HOU,1965,58,40,49,16,0,0,0,0,12/25/65
HOU,1965,58,40,49,16,0,0,0,0,12/26/65
HOU,1965,63,42,52.5,12.5,0,0,0,0,12/27/65
HOU,1965,60,38,49,16,0,0,0,0,12/28/65
HOU,1965,73,47,60,5,0,0,0,0,12/29/65
HOU,1965,78,54,66,0,1,0,0,0,12/30/65
HOU,1965,79,61,70,0,5,0.04,0,0,12/31/65
HOU,1966,78,66,72,0,7,0.01,0,0,1/1/66
HOU,1966,72,56,64,1,0,0.23,0,0,1/2/66
HOU,1966,56,49,52.5,12.5,0,0,0,0,1/3/66
HOU,1966,52,45,48.5,16.5,0,0.64,0,0,1/4/66
HOU,1966,56,45,50.5,14.5,0,0.11,0,0,1/5/66
HOU,1966,67,40,53.5,11.5,0,0,0,0,1/6/66
HOU,1966,66,43,54.5,10.5,0,0,0,0,1/7/66
HOU,1966,64,41,52.5,12.5,0,0,0,0,1/8/66
HOU,1966,72,42,57,8,0,0,0,0,1/9/66
HOU,1966,74,52,63,2,0,0,0,0,1/10/66
HOU,1966,73,49,61,4,0,0,0,0,1/11/66
HOU,1966,76,52,64,1,0,0,0,0,1/12/66
HOU,1966,60,48,54,11,0,0.42,0,0,1/13/66
HOU,1966,48,38,43,22,0,0.09,0,0,1/14/66
HOU,1966,59,33,46,19,0,0,0,0,1/15/66
HOU,1966,67,39,53,12,0,0,0,0,1/16/66
HOU,1966,56,46,51,14,0,0,0,0,1/17/66
HOU,1966,48,41,44.5,20.5,0,0.23,0,0,1/18/66
HOU,1966,45,38,41.5,23.5,0,0.26,0,0,1/19/66
HOU,1966,41,37,39,26,0,0,0,0,1/20/66
HOU,1966,40,36,38,27,0,0.52,0,0,1/21/66
HOU,1966,41,29,35,30,0,0,0,0,1/22/66
HOU,1966,42,25,33.5,31.5,0,0,0,0,1/23/66
HOU,1966,44,39,41.5,23.5,0,0.9,0,0,1/24/66
HOU,1966,43,38,40.5,24.5,0,0,0,0,1/25/66
HOU,1966,49,32,40.5,24.5,0,0,0,0,1/26/66
HOU,1966,56,25,40.5,24.5,0,0,0,0,1/27/66
HOU,1966,59,36,47.5,17.5,0,0.94,0,0,1/28/66
HOU,1966,38,25,31.5,33.5,0,0,0,0,1/29/66
HOU,1966,40,20,30,35,0,0,0,0,1/30/66
HOU,1966,70,40,55,10,0,0.11,0,0,1/31/66
HOU,1966,61,38,49.5,15.5,0,0,0,0,2/1/66
HOU,1966,49,30,39.5,25.5,0,0,0,0,2/2/66
HOU,1966,55,30,42.5,22.5,0,0,0,0,2/3/66
HOU,1966,62,30,46,19,0,0,0,0,2/4/66
HOU,1966,63,32,47.5,17.5,0,0,0,0,2/5/66
HOU,1966,71,51,61,4,0,0,0,0,2/6/66
HOU,1966,73,56,64.5,0.5,0,0,0,0,2/7/66
HOU,1966,69,60,64.5,0.5,0,0.01,0,0,2/8/66
HOU,1966,69,61,65,0,0,3.71,0,0,2/9/66
HOU,1966,68,52,60,5,0,1.34,0,0,2/10/66
HOU,1966,71,46,58.5,6.5,0,0.14,0,0,2/11/66
HOU,1966,59,46,52.5,12.5,0,0.89,0,0,2/12/66
HOU,1966,70,40,55,10,0,0,0,0,2/13/66
HOU,1966,59,49,54,11,0,0,0,0,2/14/66
HOU,1966,52,47,49.5,15.5,0,0.21,0,0,2/15/66
HOU,1966,58,46,52,13,0,0.01,0,0,2/16/66
HOU,1966,57,41,49,16,0,0,0,0,2/17/66
HOU,1966,65,43,54,11,0,0,0,0,2/18/66
HOU,1966,68,42,55,10,0,0,0,0,2/19/66
HOU,1966,69,41,55,10,0,0,0,0,2/20/66
HOU,1966,69,44,56.5,8.5,0,0,0,0,2/21/66
HOU,1966,58,41,49.5,15.5,0,0,0,0,2/22/66
HOU,1966,47,38,42.5,22.5,0,0.06,0,0,2/23/66
HOU,1966,58,38,48,17,0,0,0,0,2/24/66
HOU,1966,61,35,48,17,0,0,0,0,2/25/66
HOU,1966,55,48,51.5,13.5,0,1.37,0,0,2/26/66
HOU,1966,55,48,51.5,13.5,0,0.01,0,0,2/27/66
HOU,1966,66,47,56.5,8.5,0,0,0,0,2/28/66
HOU,1966,69,41,55,10,0,0,0,0,3/1/66
HOU,1966,76,50,63,2,0,0,0,0,3/2/66
HOU,1966,83,60,71.5,0,6.5,0.02,0,0,3/3/66
HOU,1966,64,47,55.5,9.5,0,0,0,0,3/4/66
HOU,1966,60,38,49,16,0,0,0,0,3/5/66
HOU,1966,63,33,48,17,0,0,0,0,3/6/66
HOU,1966,62,36,49,16,0,0,0,0,3/7/66
HOU,1966,66,48,57,8,0,0,0,0,3/8/66
HOU,1966,67,43,55,10,0,0,0,0,3/9/66
HOU,1966,71,44,57.5,7.5,0,0,0,0,3/10/66
HOU,1966,76,55,65.5,0,0.5,0,0,0,3/11/66
HOU,1966,71,58,64.5,0.5,0,0.35,0,0,3/12/66
HOU,1966,67,54,60.5,4.5,0,0,0,0,3/13/66
HOU,1966,71,50,60.5,4.5,0,0,0,0,3/14/66
HOU,1966,78,51,64.5,0.5,0,0,0,0,3/15/66
HOU,1966,78,54,66,0,1,0,0,0,3/16/66
HOU,1966,75,53,64,1,0,0,0,0,3/17/66
HOU,1966,79,56,67.5,0,2.5,0,0,0,3/18/66
HOU,1966,78,55,66.5,0,1.5,0,0,0,3/19/66
HOU,1966,82,64,73,0,8,0,0,0,3/20/66
HOU,1966,80,64,72,0,7,0,0,0,3/21/66
HOU,1966,80,65,72.5,0,7.5,0,0,0,3/22/66
HOU,1966,70,49,59.5,5.5,0,0.05,0,0,3/23/66
HOU,1966,65,41,53,12,0,0,0,0,3/24/66
HOU,1966,63,50,56.5,8.5,0,0,0,0,3/25/66
HOU,1966,61,57,59,6,0,0.02,0,0,3/26/66
HOU,1966,67,58,62.5,2.5,0,0,0,0,3/27/66
HOU,1966,68,58,63,2,0,1.76,0,0,3/28/66
HOU,1966,70,53,61.5,3.5,0,0,0,0,3/29/66
HOU,1966,76,50,63,2,0,0,0,0,3/30/66
HOU,1966,85,54,69.5,0,4.5,0,0,0,3/31/66
HOU,1966,86,55,70.5,0,5.5,0,0,0,4/1/66
HOU,1966,77,55,66,0,1,0,0,0,4/2/66
HOU,1966,85,62,73.5,0,8.5,0,0,0,4/3/66
HOU,1966,73,56,64.5,0.5,0,0,0,0,4/4/66
HOU,1966,71,48,59.5,5.5,0,0,0,0,4/5/66
HOU,1966,79,46,62.5,2.5,0,0,0,0,4/6/66
HOU,1966,78,53,65.5,0,0.5,0,0,0,4/7/66
HOU,1966,81,58,69.5,0,4.5,0,0,0,4/8/66
HOU,1966,79,62,70.5,0,5.5,0.05,0,0,4/9/66
HOU,1966,73,59,66,0,1,0,0,0,4/10/66
HOU,1966,81,66,73.5,0,8.5,0,0,0,4/11/66
HOU,1966,83,69,76,0,11,0,0,0,4/12/66
HOU,1966,83,70,76.5,0,11.5,0,0,0,4/13/66
HOU,1966,73,59,66,0,1,5.18,0,0,4/14/66
HOU,1966,75,55,65,0,0,0,0,0,4/15/66
HOU,1966,76,53,64.5,0.5,0,0,0,0,4/16/66
HOU,1966,74,58,66,0,1,0.07,0,0,4/17/66
HOU,1966,79,60,69.5,0,4.5,1.2,0,0,4/18/66
HOU,1966,82,69,75.5,0,10.5,0,0,0,4/19/66
HOU,1966,79,60,69.5,0,4.5,0.03,0,0,4/20/66
HOU,1966,66,54,60,5,0,0.06,0,0,4/21/66
HOU,1966,82,57,69.5,0,4.5,0,0,0,4/22/66
HOU,1966,78,72,75,0,10,0.01,0,0,4/23/66
HOU,1966,81,70,75.5,0,10.5,0.04,0,0,4/24/66
HOU,1966,81,67,74,0,9,1.34,0,0,4/25/66
HOU,1966,85,71,78,0,13,0,0,0,4/26/66
HOU,1966,85,72,78.5,0,13.5,0,0,0,4/27/66
HOU,1966,85,73,79,0,14,0,0,0,4/28/66
HOU,1966,84,73,78.5,0,13.5,0,0,0,4/29/66
HOU,1966,84,72,78,0,13,0,0,0,4/30/66
HOU,1966,82,69,75.5,0,10.5,0.22,0,0,5/1/66
HOU,1966,71,61,66,0,1,0.01,0,0,5/2/66
HOU,1966,71,60,65.5,0,0.5,0.17,0,0,5/3/66
HOU,1966,73,66,69.5,0,4.5,0.9,0,0,5/4/66
HOU,1966,69,64,66.5,0,1.5,0.95,0,0,5/5/66
HOU,1966,71,66,68.5,0,3.5,0.39,0,0,5/6/66
HOU,1966,78,66,72,0,7,1.71,0,0,5/7/66
HOU,1966,83,65,74,0,9,0.02,0,0,5/8/66
HOU,1966,87,64,75.5,0,10.5,0,0,0,5/9/66
HOU,1966,76,65,70.5,0,5.5,0,0,0,5/10/66
HOU,1966,84,72,78,0,13,0,0,0,5/11/66
HOU,1966,84,72,78,0,13,0.02,0,0,5/12/66
HOU,1966,82,69,75.5,0,10.5,1.05,0,0,5/13/66
HOU,1966,85,67,76,0,11,0,0,0,5/14/66
HOU,1966,87,72,79.5,0,14.5,0,0,0,5/15/66
HOU,1966,87,72,79.5,0,14.5,0,0,0,5/16/66
HOU,1966,88,72,80,0,15,0,0,0,5/17/66
HOU,1966,86,70,78,0,13,0.71,0,0,5/18/66
HOU,1966,87,69,78,0,13,0,0,0,5/19/66
HOU,1966,83,70,76.5,0,11.5,4.21,0,0,5/20/66
HOU,1966,89,70,79.5,0,14.5,0,0,0,5/21/66
HOU,1966,91,72,81.5,0,16.5,0,0,0,5/22/66
HOU,1966,92,73,82.5,0,17.5,0,0,0,5/23/66
HOU,1966,92,73,82.5,0,17.5,0,0,0,5/24/66
HOU,1966,85,69,77,0,12,0.05,0,0,5/25/66
HOU,1966,86,64,75,0,10,0,0,0,5/26/66
HOU,1966,86,67,76.5,0,11.5,0,0,0,5/27/66
HOU,1966,88,70,79,0,14,0.34,0,0,5/28/66
HOU,1966,88,68,78,0,13,0,0,0,5/29/66
